ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-04-25,75744.50065193254,69792.97747003379,79210.45835325976,75744.50065193254,75744.50065193254,-1395.7797555360032,-1395.7797555360032,-1395.7797555360032,-1395.7797555360032,-1395.7797555360032,-1395.7797555360032,0.0,0.0,0.0,74348.72089639654
2025-04-26,75751.27461092063,72040.72180573389,82051.98071217118,75751.27461092063,75751.27461092063,1031.8041254675907,1031.8041254675907,1031.8041254675907,1031.8041254675907,1031.8041254675907,1031.8041254675907,0.0,0.0,0.0,76783.07873638823
2025-04-27,75758.04856990873,70355.62181171478,79949.82559929034,75758.04856990873,75758.04856990873,-554.8030889136957,-554.8030889136957,-554.8030889136957,-554.8030889136957,-554.8030889136957,-554.8030889136957,0.0,0.0,0.0,75203.24548099503
2025-04-28,75764.82252889682,71623.61327409014,81008.10918042222,75764.82252889682,75764.82252889682,530.1341468948503,530.1341468948503,530.1341468948503,530.1341468948503,530.1341468948503,530.1341468948503,0.0,0.0,0.0,76294.95667579168
2025-04-29,75771.59648788492,70247.206396462,79939.69592149246,75771.59648788492,75771.59648788492,-599.7700523004753,-599.7700523004753,-599.7700523004753,-599.7700523004753,-599.7700523004753,-599.7700523004753,0.0,0.0,0.0,75171.82643558444
2025-04-30,75778.37044687301,70651.06488987847,80165.47634652739,75778.37044687301,75778.37044687301,-230.24968984716907,-230.24968984716907,-230.24968984716907,-230.24968984716907,-230.24968984716907,-230.24968984716907,0.0,0.0,0.0,75548.12075702584
2025-05-01,75785.14440586111,71974.33659979563,81678.92725286768,75785.14440586111,75785.14440586111,1218.6643142329476,1218.6643142329476,1218.6643142329476,1218.6643142329476,1218.6643142329476,1218.6643142329476,0.0,0.0,0.0,77003.80872009405
2025-05-02,75791.9183653238,69694.18708559476,79199.97991685227,75791.9183653238,75791.9183653238,-1395.7797555343013,-1395.7797555343013,-1395.7797555343013,-1395.7797555343013,-1395.7797555343013,-1395.7797555343013,0.0,0.0,0.0,74396.1386097895
2025-05-03,75798.69232478648,72133.31697057388,81544.45816369678,75798.69232478648,75798.69232478648,1031.8041254639584,1031.8041254639584,1031.8041254639584,1031.8041254639584,1031.8041254639584,1031.8041254639584,0.0,0.0,0.0,76830.49645025043
2025-05-04,75805.46628424917,70185.02713332298,80039.89580005231,75805.46628424917,75805.46628424917,-554.803088917246,-554.803088917246,-554.803088917246,-554.803088917246,-554.803088917246,-554.803088917246,0.0,0.0,0.0,75250.66319533192
2025-05-05,75812.24024371184,71577.0872225836,80959.76441891569,75812.24024371184,75812.24024371184,530.1341468925804,530.1341468925804,530.1341468925804,530.1341468925804,530.1341468925804,530.1341468925804,0.0,0.0,0.0,76342.37439060443
2025-05-06,75819.01420317453,69977.0586827765,80457.43162364692,75819.01420317453,75819.01420317453,-599.7700522983816,-599.7700522983816,-599.7700522983816,-599.7700522983816,-599.7700522983816,-599.7700522983816,0.0,0.0,0.0,75219.24415087615
2025-05-07,75825.78816263721,70846.34475735712,80601.1535389089,75825.78816263721,75825.78816263721,-230.24968984044085,-230.24968984044085,-230.24968984044085,-230.24968984044085,-230.24968984044085,-230.24968984044085,0.0,0.0,0.0,75595.53847279678
2025-05-08,75832.56212159715,72460.80980036716,82005.90752502692,75832.56212159715,75832.56212159715,1218.664314235808,1218.664314235808,1218.664314235808,1218.664314235808,1218.664314235808,1218.664314235808,0.0,0.0,0.0,77051.22643583296
2025-05-09,75839.33608055707,69905.3980651668,79119.96701578917,75839.33608055707,75839.33608055707,-1395.779755532599,-1395.779755532599,-1395.779755532599,-1395.779755532599,-1395.779755532599,-1395.779755532599,0.0,0.0,0.0,74443.55632502447
2025-05-10,75846.110039517,72125.98801634334,81182.39890848145,75846.110039517,75846.110039517,1031.8041254653288,1031.8041254653288,1031.8041254653288,1031.8041254653288,1031.8041254653288,1031.8041254653288,0.0,0.0,0.0,76877.91416498233
2025-05-11,75852.88399847694,70574.80076641795,80120.3016396507,75852.88399847694,75852.88399847694,-554.8030889114308,-554.8030889114308,-554.8030889114308,-554.8030889114308,-554.8030889114308,-554.8030889114308,0.0,0.0,0.0,75298.08090956551
2025-05-12,75859.65795743688,71178.91719016421,81193.47710182673,75859.65795743688,75859.65795743688,530.1341468903103,530.1341468903103,530.1341468903103,530.1341468903103,530.1341468903103,530.1341468903103,0.0,0.0,0.0,76389.79210432719
2025-05-13,75866.4319163968,70197.9257572523,79944.02805080234,75866.4319163968,75866.4319163968,-599.7700523047761,-599.7700523047761,-599.7700523047761,-599.7700523047761,-599.7700523047761,-599.7700523047761,0.0,0.0,0.0,75266.66186409202
2025-05-14,75873.20587632712,70691.82417488318,80821.15702651399,75873.20587632712,75873.20587632712,-230.2496898416985,-230.2496898416985,-230.2496898416985,-230.2496898416985,-230.2496898416985,-230.2496898416985,0.0,0.0,0.0,75642.95618648542
2025-05-15,75879.97983625742,72327.0006154974,81754.07240348378,75879.97983625742,75879.97983625742,1218.664314230913,1218.664314230913,1218.664314230913,1218.664314230913,1218.664314230913,1218.664314230913,0.0,0.0,0.0,77098.64415048834
2025-05-16,75886.75379618772,69435.288993786,79252.94319282257,75886.75379618772,75886.75379618772,-1395.779755533546,-1395.779755533546,-1395.779755533546,-1395.779755533546,-1395.779755533546,-1395.779755533546,0.0,0.0,0.0,74490.97404065418
2025-05-17,75893.52775611803,72411.65009974061,81841.88946760667,75893.52775611803,75893.52775611803,1031.80412546557,1031.80412546557,1031.80412546557,1031.80412546557,1031.80412546557,1031.80412546557,0.0,0.0,0.0,76925.3318815836
2025-05-18,75900.30171604833,70115.9735801625,80180.1661356215,75900.30171604833,75900.30171604833,-554.8030889149812,-554.8030889149812,-554.8030889149812,-554.8030889149812,-554.8030889149812,-554.8030889149812,0.0,0.0,0.0,75345.49862713335
2025-05-19,75907.07567740204,71875.91389102707,81240.68584320454,75907.07567740204,75907.07567740204,530.1341468913787,530.1341468913787,530.1341468913787,530.1341468913787,530.1341468913787,530.1341468913787,0.0,0.0,0.0,76437.20982429342
2025-05-20,75913.84963875574,70619.20688267695,80117.65828436779,75913.84963875574,75913.84963875574,-599.7700522950834,-599.7700522950834,-599.7700522950834,-599.7700522950834,-599.7700522950834,-599.7700522950834,0.0,0.0,0.0,75314.07958646066
2025-05-21,75920.62360010947,70710.17369882122,80804.66307233961,75920.62360010947,75920.62360010947,-230.24968983497018,-230.24968983497018,-230.24968983497018,-230.24968983497018,-230.24968983497018,-230.24968983497018,0.0,0.0,0.0,75690.3739102745
2025-05-22,75927.39756146316,72693.20650410005,82031.01993487326,75927.39756146316,75927.39756146316,1218.664314237822,1218.664314237822,1218.664314237822,1218.664314237822,1218.664314237822,1218.664314237822,0.0,0.0,0.0,77146.06187570098
2025-05-23,75934.17152281688,69415.49270374073,79320.01321725007,75934.17152281688,75934.17152281688,-1395.7797555344928,-1395.7797555344928,-1395.7797555344928,-1395.7797555344928,-1395.7797555344928,-1395.7797555344928,0.0,0.0,0.0,74538.39176728239
2025-05-24,75940.94548417059,72008.94128858845,81681.54216434728,75940.94548417059,75940.94548417059,1031.8041254630664,1031.8041254630664,1031.8041254630664,1031.8041254630664,1031.8041254630664,1031.8041254630664,0.0,0.0,0.0,76972.74960963365
2025-05-25,75947.71944942081,70721.8459987469,79998.0574656062,75947.71944942081,75947.71944942081,-554.8030889138488,-554.8030889138488,-554.8030889138488,-554.8030889138488,-554.8030889138488,-554.8030889138488,0.0,0.0,0.0,75392.91636050696
2025-05-26,75954.49341467103,71595.09347861022,81339.22180680593,75954.49341467103,75954.49341467103,530.1341468964181,530.1341468964181,530.1341468964181,530.1341468964181,530.1341468964181,530.1341468964181,0.0,0.0,0.0,76484.62756156745
2025-05-27,75961.26737992125,70069.54693143044,80351.08850557156,75961.26737992125,75961.26737992125,-599.7700523014778,-599.7700523014778,-599.7700523014778,-599.7700523014778,-599.7700523014778,-599.7700523014778,0.0,0.0,0.0,75361.49732761977
2025-05-28,75968.04134517147,70760.97578499843,80529.40149912873,75968.04134517147,75968.04134517147,-230.24968983622787,-230.24968983622787,-230.24968983622787,-230.24968983622787,-230.24968983622787,-230.24968983622787,0.0,0.0,0.0,75737.79165533524
2025-05-29,75974.81531042169,72378.01452029074,82042.02756417112,75974.81531042169,75974.81531042169,1218.6643142329272,1218.6643142329272,1218.6643142329272,1218.6643142329272,1218.6643142329272,1218.6643142329272,0.0,0.0,0.0,77193.47962465462
2025-05-30,75981.58927567191,69570.56192784563,79192.60928964164,75981.58927567191,75981.58927567191,-1395.7797555361951,-1395.7797555361951,-1395.7797555361951,-1395.7797555361951,-1395.7797555361951,-1395.7797555361951,0.0,0.0,0.0,74585.80952013572
2025-05-31,75988.36324092213,72232.05729721702,82229.0785430763,75988.36324092213,75988.36324092213,1031.804125463308,1031.804125463308,1031.804125463308,1031.804125463308,1031.804125463308,1031.804125463308,0.0,0.0,0.0,77020.16736638545
2025-06-01,75995.13720617235,70300.16898350258,80416.60871209222,75995.13720617235,75995.13720617235,-554.8030889173994,-554.8030889173994,-554.8030889173994,-554.8030889173994,-554.8030889173994,-554.8030889173994,0.0,0.0,0.0,75440.33411725496
2025-06-02,76001.91117142257,71818.57698200355,81260.88171131293,76001.91117142257,76001.91117142257,530.1341468868385,530.1341468868385,530.1341468868385,530.1341468868385,530.1341468868385,530.1341468868385,0.0,0.0,0.0,76532.0453183094
2025-06-03,76008.6851366728,70759.9245112842,80602.23879628819,76008.6851366728,76008.6851366728,-599.7700522908958,-599.7700522908958,-599.7700522908958,-599.7700522908958,-599.7700522908958,-599.7700522908958,0.0,0.0,0.0,75408.9150843819
2025-06-04,76015.45910192303,70769.75965798194,80825.7075006429,76015.45910192303,76015.45910192303,-230.2496898405712,-230.2496898405712,-230.2496898405712,-230.2496898405712,-230.2496898405712,-230.2496898405712,0.0,0.0,0.0,75785.20941208246
2025-06-05,76022.23306717325,72734.87727964787,82122.87661603327,76022.23306717325,76022.23306717325,1218.664314233934,1218.664314233934,1218.664314233934,1218.664314233934,1218.664314233934,1218.664314233934,0.0,0.0,0.0,77240.89738140718
2025-06-06,76029.00703242347,69627.11869229744,79319.92836553008,76029.00703242347,76029.00703242347,-1395.7797555344928,-1395.7797555344928,-1395.7797555344928,-1395.7797555344928,-1395.7797555344928,-1395.7797555344928,0.0,0.0,0.0,74633.22727688898
2025-06-07,76035.78099767369,72139.43321047943,82154.3045546469,76035.78099767369,76035.78099767369,1031.8041254646782,1031.8041254646782,1031.8041254646782,1031.8041254646782,1031.8041254646782,1031.8041254646782,0.0,0.0,0.0,77067.58512313837
2025-06-08,76042.55496292391,70680.84009089472,80524.38254218298,76042.55496292391,76042.55496292391,-554.8030889162668,-554.8030889162668,-554.8030889162668,-554.8030889162668,-554.8030889162668,-554.8030889162668,0.0,0.0,0.0,75487.75187400765
2025-06-09,76049.32892817413,71968.9922883743,81683.81640791733,76049.32892817413,76049.32892817413,530.1341468918778,530.1341468918778,530.1341468918778,530.1341468918778,530.1341468918778,530.1341468918778,0.0,0.0,0.0,76579.46307506601
2025-06-10,76056.10289342435,71130.16109024837,80298.15382560868,76056.10289342435,76056.10289342435,-599.7700522972906,-599.7700522972906,-599.7700522972906,-599.7700522972906,-599.7700522972906,-599.7700522972906,0.0,0.0,0.0,75456.33284112706
2025-06-11,76062.87685867457,70938.6486691384,80856.27335778557,76062.87685867457,76062.87685867457,-230.24968984182874,-230.24968984182874,-230.24968984182874,-230.24968984182874,-230.24968984182874,-230.24968984182874,0.0,0.0,0.0,75832.62716883274
2025-06-12,76069.65082392479,72731.14743868772,82203.0021250416,76069.65082392479,76069.65082392479,1218.6643142290388,1218.6643142290388,1218.6643142290388,1218.6643142290388,1218.6643142290388,1218.6643142290388,0.0,0.0,0.0,77288.31513815383
2025-06-13,76076.42478917501,69618.40091737616,79554.2966013684,76076.42478917501,76076.42478917501,-1395.7797555354396,-1395.7797555354396,-1395.7797555354396,-1395.7797555354396,-1395.7797555354396,-1395.7797555354396,0.0,0.0,0.0,74680.64503363958
2025-06-14,76083.19875442523,72171.51745869395,82023.47500993517,76083.19875442523,76083.19875442523,1031.804125463791,1031.804125463791,1031.804125463791,1031.804125463791,1031.804125463791,1031.804125463791,0.0,0.0,0.0,77115.00287988903
2025-06-15,76089.97271967545,70704.23886502102,80624.79910151559,76089.97271967545,76089.97271967545,-554.8030889155002,-554.8030889155002,-554.8030889155002,-554.8030889155002,-554.8030889155002,-554.8030889155002,0.0,0.0,0.0,75535.16963075995
2025-06-16,76096.74668492569,71997.7020741678,81336.73866287296,76096.74668492569,76096.74668492569,530.1341468856367,530.1341468856367,530.1341468856367,530.1341468856367,530.1341468856367,530.1341468856367,0.0,0.0,0.0,76626.88083181133
2025-06-17,76103.5206501759,70650.61296610748,80657.60739783483,76103.5206501759,76103.5206501759,-599.770052303685,-599.770052303685,-599.770052303685,-599.770052303685,-599.770052303685,-599.770052303685,0.0,0.0,0.0,75503.7505978722
2025-06-18,76110.29461542613,70691.12591304489,80635.94539103047,76110.29461542613,76110.29461542613,-230.24968983510038,-230.24968983510038,-230.24968983510038,-230.24968983510038,-230.24968983510038,-230.24968983510038,0.0,0.0,0.0,75880.04492559104
2025-06-19,76117.06858067634,72499.29697157232,82079.23453925866,76117.06858067634,76117.06858067634,1218.6643142300459,1218.6643142300459,1218.6643142300459,1218.6643142300459,1218.6643142300459,1218.6643142300459,0.0,0.0,0.0,77335.73289490638
2025-06-20,76123.84254592657,69899.95929020019,79599.1151445786,76123.84254592657,76123.84254592657,-1395.779755531844,-1395.779755531844,-1395.779755531844,-1395.779755531844,-1395.779755531844,-1395.779755531844,0.0,0.0,0.0,74728.06279039473
2025-06-21,76130.61651117678,72217.7730782475,82081.47038596829,76130.61651117678,76130.61651117678,1031.8041254651612,1031.8041254651612,1031.8041254651612,1031.8041254651612,1031.8041254651612,1031.8041254651612,0.0,0.0,0.0,77162.42063664194
2025-06-22,76137.39047642701,71012.90243636731,80296.36227843529,76137.39047642701,76137.39047642701,-554.8030889143678,-554.8030889143678,-554.8030889143678,-554.8030889143678,-554.8030889143678,-554.8030889143678,0.0,0.0,0.0,75582.58738751264
2025-06-23,76144.16444167723,71698.18428058964,81934.59329198874,76144.16444167723,76144.16444167723,530.134146890676,530.134146890676,530.134146890676,530.134146890676,530.134146890676,530.134146890676,0.0,0.0,0.0,76674.29858856791
2025-06-24,76150.93840692745,70725.94544104223,80498.67246237118,76150.93840692745,76150.93840692745,-599.7700523015912,-599.7700523015912,-599.7700523015912,-599.7700523015912,-599.7700523015912,-599.7700523015912,0.0,0.0,0.0,75551.16835462586
2025-06-25,76157.71237217767,71074.02783018386,80875.37141485435,76157.71237217767,76157.71237217767,-230.24968984434412,-230.24968984434412,-230.24968984434412,-230.24968984434412,-230.24968984434412,-230.24968984434412,0.0,0.0,0.0,75927.46268233332
2025-06-26,76164.4863374279,72728.86682752441,82577.97258325141,76164.4863374279,76164.4863374279,1218.6643142329067,1218.6643142329067,1218.6643142329067,1218.6643142329067,1218.6643142329067,1218.6643142329067,0.0,0.0,0.0,77383.1506516608
2025-06-27,76171.26030267811,69894.89211321023,79557.81032627344,76171.26030267811,76171.26030267811,-1395.7797555354396,-1395.7797555354396,-1395.7797555354396,-1395.7797555354396,-1395.7797555354396,-1395.7797555354396,0.0,0.0,0.0,74775.48054714268
2025-06-28,76178.03426792833,72151.9742438414,81890.14968570154,76178.03426792833,76178.03426792833,1031.8041254665316,1031.8041254665316,1031.8041254665316,1031.8041254665316,1031.8041254665316,1031.8041254665316,0.0,0.0,0.0,77209.83839339486
2025-06-29,76184.80823317856,70796.50255524305,80789.6221059348,76184.80823317856,76184.80823317856,-554.8030889179181,-554.8030889179181,-554.8030889179181,-554.8030889179181,-554.8030889179181,-554.8030889179181,0.0,0.0,0.0,75630.00514426063
2025-06-30,76191.58219842878,71853.20986142021,81394.82348600331,76191.58219842878,76191.58219842878,530.1341468884059,530.1341468884059,530.1341468884059,530.1341468884059,530.1341468884059,530.1341468884059,0.0,0.0,0.0,76721.71634531718
2025-07-01,76198.356163679,70714.3183380326,80492.02133455192,76198.27783546185,76198.38674446497,-599.770052308875,-599.770052308875,-599.770052308875,-599.770052308875,-599.770052308875,-599.770052308875,0.0,0.0,0.0,75598.58611137012
2025-07-02,76205.13012892922,71020.96235782065,81020.41080316568,76204.85765342052,76205.33167408076,-230.24968983761585,-230.24968983761585,-230.24968983761585,-230.24968983761585,-230.24968983761585,-230.24968983761585,0.0,0.0,0.0,75974.8804390916
2025-07-03,76211.90409417944,72562.33825594735,82372.71715527697,76211.3651079696,76212.2982230512,1218.6643142398152,1218.6643142398152,1218.6643142398152,1218.6643142398152,1218.6643142398152,1218.6643142398152,0.0,0.0,0.0,77430.56840841925
2025-07-04,76218.67805942966,69955.35904299904,79808.08521419417,76217.89553379588,76219.33985005181,-1395.7797555337377,-1395.7797555337377,-1395.7797555337377,-1395.7797555337377,-1395.7797555337377,-1395.7797555337377,0.0,0.0,0.0,74822.89830389593
2025-07-05,76225.4520246799,72284.97631859734,82500.31293949981,76224.28054497017,76226.42188425828,1031.804125466773,1031.804125466773,1031.804125466773,1031.804125466773,1031.804125466773,1031.804125466773,0.0,0.0,0.0,77257.25615014667
2025-07-06,76232.2259899301,70725.29624106815,80540.14870467414,76230.66265655209,76233.52713213032,-554.8030889121029,-554.8030889121029,-554.8030889121029,-554.8030889121029,-554.8030889121029,-554.8030889121029,0.0,0.0,0.0,75677.422901018
2025-07-07,76238.99995518033,72283.38861878039,81684.32832791876,76237.159565271,76240.70427137884,530.1341468861359,530.1341468861359,530.1341468861359,530.1341468861359,530.1341468861359,530.1341468861359,0.0,0.0,0.0,76769.13410206647
2025-07-08,76245.77392043054,70556.14958471763,80365.62316602579,76243.5029394443,76247.81231012743,-599.770052298293,-599.770052298293,-599.770052298293,-599.770052298293,-599.770052298293,-599.770052298293,0.0,0.0,0.0,75646.00386813225
2025-07-09,76252.54788568077,71188.71308605657,80361.10247691198,76249.82224044616,76254.98960826038,-230.24968983088738,-230.24968983088738,-230.24968983088738,-230.24968983088738,-230.24968983088738,-230.24968983088738,0.0,0.0,0.0,76022.29819584989
2025-07-10,76259.321850931,72601.39303749776,82329.72527053447,76256.10787138995,76262.29338433457,1218.6643142349203,1218.6643142349203,1218.6643142349203,1218.6643142349203,1218.6643142349203,1218.6643142349203,0.0,0.0,0.0,77477.98616516592
2025-07-11,76266.09581618122,70282.82128901692,79853.08652177932,76262.37074976951,76269.5061951185,-1395.7797555346847,-1395.7797555346847,-1395.7797555346847,-1395.7797555346847,-1395.7797555346847,-1395.7797555346847,0.0,0.0,0.0,74870.31606064652
2025-07-12,76272.86978143144,72215.25948955136,82243.17959727318,76268.71663138804,76276.70549944286,1031.804125465398,1031.804125465398,1031.804125465398,1031.804125465398,1031.804125465398,1031.804125465398,0.0,0.0,0.0,77304.67390689683
2025-07-13,76279.64374668166,70714.3928181816,80761.87892291314,76274.9381203784,76283.93095676039,-554.8030889160191,-554.8030889160191,-554.8030889160191,-554.8030889160191,-554.8030889160191,-554.8030889160191,0.0,0.0,0.0,75724.84065776564
2025-07-14,76286.41771193188,72074.33817652203,81580.15709749638,76281.14677314679,76291.0891200734,530.1341468838657,530.1341468838657,530.1341468838657,530.1341468838657,530.1341468838657,530.1341468838657,0.0,0.0,0.0,76816.55185881574
2025-07-15,76293.1916771821,71036.18027861058,80755.5185594896,76287.30552003387,76298.37202773594,-599.7700523046876,-599.7700523046876,-599.7700523046876,-599.7700523046876,-599.7700523046876,-599.7700523046876,0.0,0.0,0.0,75693.42162487742
2025-07-16,76299.96564243232,71219.08195469347,80950.9387448545,76293.49267347298,76305.70454672113,-230.24968983214512,-230.24968983214512,-230.24968983214512,-230.24968983214512,-230.24968983214512,-230.24968983214512,0.0,0.0,0.0,76069.71595260018
2025-07-17,76306.73960768254,72788.4927890745,82594.06702235375,76299.68428714944,76312.9453173098,1218.664314237781,1218.664314237781,1218.664314237781,1218.664314237781,1218.664314237781,1218.664314237781,0.0,0.0,0.0,77525.40392192033
2025-07-18,76313.51357293276,70058.58011541794,79511.65237591091,76305.91385345499,76320.2578937676,-1395.7797555356312,-1395.7797555356312,-1395.7797555356312,-1395.7797555356312,-1395.7797555356312,-1395.7797555356312,0.0,0.0,0.0,74917.73381739712
2025-07-19,76320.287538183,72675.0152313735,82260.89216147298,76312.15318144024,76327.4475913812,1031.8041254645107,1031.8041254645107,1031.8041254645107,1031.8041254645107,1031.8041254645107,1031.8041254645107,0.0,0.0,0.0,77352.0916636475
2025-07-20,76327.0615034332,70611.37789913978,80736.03495801134,76318.11272850237,76334.8697953579,-554.803088910204,-554.803088910204,-554.803088910204,-554.803088910204,-554.803088910204,-554.803088910204,0.0,0.0,0.0,75772.25841452299
2025-07-21,76333.83546868344,71877.42500378173,81647.4579323513,76324.02997023848,76342.45017184917,530.1341468889051,530.1341468889051,530.1341468889051,530.1341468889051,530.1341468889051,530.1341468889051,0.0,0.0,0.0,76863.96961557234
2025-07-22,76340.60943393364,71026.05075899817,80684.10974130325,76330.05748503277,76350.06367989871,-599.7700523025939,-599.7700523025939,-599.7700523025939,-599.7700523025939,-599.7700523025939,-599.7700523025939,0.0,0.0,0.0,75740.83938163104
2025-07-23,76347.38339918388,71280.50566172376,80908.2711485976,76336.15845886312,76357.81057136491,-230.24968982850228,-230.24968982850228,-230.24968982850228,-230.24968982850228,-230.24968982850228,-230.24968982850228,0.0,0.0,0.0,76117.13370935537
2025-07-24,76354.1573644341,72847.17237151394,82530.84743291391,76342.24456510105,76365.29371152048,1218.664314232886,1218.664314232886,1218.664314232886,1218.664314232886,1218.664314232886,1218.664314232886,0.0,0.0,0.0,77572.82167866698
2025-07-25,76360.93132968432,70031.26256576637,79800.74424818174,76348.2875484887,76372.6134685357,-1395.7797555365783,-1395.7797555365783,-1395.7797555365783,-1395.7797555365783,-1395.7797555365783,-1395.7797555365783,0.0,0.0,0.0,74965.15157414773
2025-07-26,76367.70529493454,72570.00643208004,81859.3665456555,76354.43528569699,76380.19181113836,1031.804125465881,1031.804125465881,1031.804125465881,1031.804125465881,1031.804125465881,1031.804125465881,0.0,0.0,0.0,77399.50942040041
2025-07-27,76374.47926018476,70693.61704379857,80770.31057636008,76360.41814809458,76387.77192035795,-554.8030889137542,-554.8030889137542,-554.8030889137542,-554.8030889137542,-554.8030889137542,-554.8030889137542,0.0,0.0,0.0,75819.676171271
2025-07-28,76381.25322543498,72198.80743048998,81493.10334153876,76366.33922937649,76395.34009550759,530.1341468899735,530.1341468899735,530.1341468899735,530.1341468899735,530.1341468899735,530.1341468899735,0.0,0.0,0.0,76911.38737232496
2025-07-29,76388.0271906852,71179.02349058291,80712.34715330362,76372.31905487167,76403.00990681682,-599.7700523005002,-599.7700523005002,-599.7700523005002,-599.7700523005002,-599.7700523005002,-599.7700523005002,0.0,0.0,0.0,75788.2571383847
